onset	duration	object	trial_type	map	stayswitch	distance	value	counterfactual_value	value_diff	choicetype	object1	object2	chosen_distance	unchosen_distance	chosen_value	unchosen_value	counterfactual_chosen_value	counterfactual_unchosen_value	button	response_time	cr
8.77250157197705	2.01616664242465	1	object_onset	1	n/a	NaN	NaN	NaN	NaN	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.9045390182291	11.7969724945142	1	choice	1	n/a	NaN	NaN	NaN	NaN	v	12	7	0.763675323681471	1.53792067415716	17.1247340052303	89.6111962861739	27.8392176156901	42.5965750214792	25.6817768875044	11.7772378692753	1
29.5005710372934	2.01611864258302	7	object_onset	1	stay	1.53792067415716	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.649514962337	9.46414049214218	7	choice	1	n/a	NaN	NaN	NaN	NaN	d	1	10	1.08747413762351	1.53792067415716	85.4771471461812	89.6111962861739	48.3436681716825	42.5965750214792	43.087810458499	9.43829549616203	1
46.8294846584904	2.01616184244631	10	object_onset	2	switch	1.08747413762351	50	5	45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.5945373062277	2.01627928187372	2	object_onset	2	stay	1.26	16	5	11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.2927345948992	2.01612152258167	11	object_onset	1	switch	0.853814968245462	3	100	-97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65.5080609213328	16.1458924196777	11	choice	1	n/a	NaN	NaN	NaN	NaN	v	6	1	0.9	0.569209978830308	40.5840886391862	2.25042862220399	86.800615681217	55.5141933777059	81.6343569551245	16.1262960337917	-1
85.5529346259427	2.0160744828172	10	object_onset	1	stay	0.524785670536077	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
91.7680571133387	2.01614296250045	7	object_onset	2	switch	1.08747413762351	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
98.9828484023456	2.01615064247744	7	object_onset	2	stay	0	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
105.247924249968	2.01616440241924	8	object_onset	1	switch	0.524785670536077	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110.346645696089	2.01615224248962	5	object_onset	1	stay	0.853814968245462	71	3	68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116.844974504143	10.3473788125557	5	choice	1	n/a	NaN	NaN	NaN	NaN	v	9	2	0.853814968245462	0.524785670536077	65.9816111558298	1.4210854715202e-14	13.5499782611421	16.3922524520963	127.181776087498	10.3368015833548	-1
130.508157240867	2.01615992240841	7	object_onset	2	switch	0.569209978830308	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
136.356672527967	2.01617080240976	5	object_onset	2	stay	0.569209978830308	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
141.505359814269	2.01605784293497	4	object_onset	1	switch	0.524785670536077	14	2	12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
147.053849661548	2.01616120239487	1	object_onset	1	stay	1.08747413762351	1	44	-43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
154.652014470368	2.01617432234343	8	object_onset	1	stay	1.27914033631967	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
162.400067519688	2.01611320266966	2	object_onset	1	stay	1.20747670784989	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
167.948644726537	2.01617112237727	12	object_onset	2	switch	0.814984662432368	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
172.630772652279	20.7280486653908	12	choice	2	n/a	NaN	NaN	NaN	NaN	v	8	6	0.524785670536077	0.648999229583518	56.1629049914503	59.1256399192012	25.7097832561599	25.70978325616	193.342610515479	20.7118378632003	1
197.524432682723	2.01617528236238	8	object_onset	1	switch	0.524785670536077	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
203.589570610086	2.01616632239893	3	object_onset	1	stay	0.9	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
210.42116597842	2.01613176258979	1	object_onset	2	switch	0.458911756223351	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
