onset	duration	object	trial_type	map	stayswitch	distance	value	counterfactual_value	value_diff	choicetype	object1	object2	chosen_distance	unchosen_distance	chosen_value	unchosen_value	counterfactual_chosen_value	counterfactual_unchosen_value	button	response_time	cr
8.79791228205431	2.01613483866095	1	object_onset	1	n/a	NaN	NaN	NaN	NaN	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.8468534312851	7.3814035600808	1	choice	1	n/a	NaN	NaN	NaN	NaN	d	3	5	0.458911756223351	1.26	10.2407625473549	70.1156602958224	5.74709315020333	41.8736656369023	20.2023728344066	7.35551940312143	1
23.41071071435	2.01617163815536	7	object_onset	1	stay	1.53792067415716	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.3927762181556	2.01613515862846	10	object_onset	2	switch	1.08747413762351	50	5	45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.6247086836374	2.01613003871171	2	object_onset	2	stay	1.26	16	5	11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.9566447010729	9.23082527931547	2	choice	2	n/a	NaN	NaN	NaN	NaN	d	8	12	1.20747670784989	0.814984662432368	0	56.1629049914503	38.7004681213976	12.9906848652376	48.1602232804289	9.20357857935596	-1
52.353163912514	2.01599692038144	11	object_onset	1	switch	0.853814968245462	3	100	-97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.6020433664962	5.81513670709683	11	choice	1	n/a	NaN	NaN	NaN	NaN	d	2	10	0.524785670536077	0.853814968245462	1.88362051778864	1.88362051778864	49.7671002275026	83.8378807534661	62.3999582085235	5.79791484202724	1
66.766043239797	2.01611115894048	10	object_onset	1	stay	0.524785670536077	5	50	-45	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72.4978414669458	8.99763554951642	10	choice	1	n/a	NaN	NaN	NaN	NaN	d	7	4	1.08747413762351	1.53792067415716	85.4771471461812	9.13254365480929	48.3436681716825	48.5598131691118	81.4888783788192	8.99103691187338	1
87.1273382508371	2.01614763846737	7	object_onset	2	switch	1.08747413762351	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
94.1088812011876	2.01599500037264	7	object_onset	2	stay	0	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
101.690200986312	2.01612939868937	8	object_onset	1	switch	0.524785670536077	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
106.005701368849	12.1635365190741	8	choice	1	n/a	NaN	NaN	NaN	NaN	d	1	11	1.27914033631967	0.853814968245462	42.8345172613902	40.5840886391862	28.3236873757602	83.8378807534661	118.159402810677	12.1537014418282	-1
122.434753934271	2.0161460385134	5	object_onset	1	stay	0.853814968245462	71	3	68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127.333471358288	2.01613835859462	7	object_onset	2	switch	0.569209978830308	2	90	-88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
133.765125171252	2.01618827797938	5	object_onset	2	stay	0.569209978830308	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
139.630249414506	2.016138038598	4	object_onset	1	switch	0.524785670536077	14	2	12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
145.795292154769	2.01614571848768	1	object_onset	1	stay	1.08747413762351	1	44	-43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
152.226966127462	2.01614475852693	8	object_onset	1	stay	1.27914033631967	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
159.008505813865	2.01612779870629	2	object_onset	1	stay	1.20747670784989	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
166.656395328202	2.0162717969215	12	object_onset	2	switch	0.814984662432368	72	18	54	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
172.371693281282	2.01611339888768	8	object_onset	1	switch	0.524785670536077	44	16	28	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
180.202983066789	2.01614123856416	3	object_onset	1	stay	0.9	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
186.334707502858	8.54774900409393	3	choice	1	n/a	NaN	NaN	NaN	NaN	d	6	11	0.458911756223351	0.524785670536077	32.5937547140354	7.99033392515088	37.0335154537144	49.7671002275025	194.876509381167	8.54180187830934	1
198.96469484063	2.01613643861492	1	object_onset	2	switch	0.458911756223351	44	1	43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
206.546072865021	2.01613739860477	1	object_onset	1	switch	0	1	44	-43	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
213.360961895203	2.01612523876247	5	object_onset	2	switch	1.26	3	71	-68	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
218.509573800518	2.01612907872186	2	object_onset	1	switch	0.853814968245462	5	16	-11	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
225.424432143103	2.01616203828598	4	object_onset	2	switch	0.569209978830308	2	14	-12	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
230.43978683147	2.0161277987354	3	object_onset	1	switch	0.763675323681471	11	50	-39	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
236.204931522458	2.016174518154	11	object_onset	1	stay	0.524785670536077	3	100	-97	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
242.503285879007	2.01612235879293	7	object_onset	1	stay	1.26	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
249.084888540616	2.01612363875029	7	object_onset	1	stay	0	90	2	88	n/a	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
