onset	duration	map	object_left	object_right	decision	chosen_object	unchosen_object	chosen_value	unchosen_value	response_time	trial_type	button	warning_onset
10.5745473221177	5.39872448612005	1	6	3	2	3	6	11.0002740485006	43.594028762536	5.38476615317632	choice	15.9732718082378	NaN
20.95535157423	2.01615000248421	1	6	3	2	3	6	11.0002740485006	43.594028762536	5.38476615317632	feedback	15.9732718082378	NaN
24.6710988587001	4.88208952592686	1	4	9	2	9	4	70.8751717969681	14.0261042959477	4.86334753595293	choice	29.553188384627	NaN
32.6357419084525	2.01615032239351	1	4	9	2	9	4	70.8751717969681	14.0261042959477	4.86334753595293	feedback	29.553188384627	NaN
36.0015580725158	4.96539312612731	1	12	9	2	9	12	70.8751717969681	17.884245506376	4.957702283049	choice	40.9669511986431	NaN
43.7662446419708	2.01615704246797	1	12	9	2	9	12	70.8751717969681	17.884245506376	4.957702283049	feedback	40.9669511986431	NaN
46.682133045746	3.5324892840581	1	9	6	1	9	6	70.8751717969681	43.594028762536	3.51813703298103	choice	50.2146223298041	NaN
52.3140800923575	2.01614840247203	1	9	6	1	9	6	70.8751717969681	43.594028762536	3.51813703298103	feedback	50.2146223298041	NaN
55.0632284964668	6.03191792685539	1	9	8	2	8	9	43.594028762536	70.8751717969681	6.00605181092396	choice	61.0951464233221	NaN
63.2945790659869	2.0160802428145	1	9	8	2	8	9	43.594028762536	70.8751717969681	6.00605181092396	feedback	61.0951464233221	NaN
67.743466191343	8.33120033028536	1	3	12	2	12	3	17.884245506376	11.0002740485006	8.31236010068096	choice	76.0746665216284	NaN
78.5573781245621	2.01613656256814	1	3	12	2	12	3	17.884245506376	11.0002740485006	8.31236010068096	feedback	76.0746665216284	NaN
81.6899390883045	2.98256712360308	1	10	6	2	6	10	43.594028762536	4.89356064113839	2.97373164608143	choice	84.6725062119076	NaN
87.1719345346792	2.01594776345883	1	10	6	2	6	10	43.594028762536	4.89356064113839	2.97373164608143	feedback	84.6725062119076	NaN
90.72094789939	4.66547200572677	1	1	2	2	2	1	4.89356064113839	0.759511501145757	4.64477322506718	choice	95.3864199051168	NaN
98.4023270288017	2.01615160249639	1	1	2	2	2	1	4.89356064113839	0.759511501145757	4.64477322506718	feedback	95.3864199051168	NaN
101.318289352232	2.86589984362945	1	2	3	2	3	2	11.0002740485006	4.89356064113839	2.85679172736127	choice	104.184189195861	NaN
107.283439599443	2.01614520256408	1	2	3	2	3	2	11.0002740485006	4.89356064113839	2.85679172736127	feedback	104.184189195861	NaN
110.582560723647	4.13228192506358	1	12	4	2	4	12	14.0261042959477	17.884245506376	4.11276937869843	choice	114.714842648711	NaN
117.963927853154	2.01627224183176	1	12	4	2	4	12	14.0261042959477	17.884245506376	4.11276937869843	feedback	114.714842648711	NaN
125.312142821727	3.54909848433454	2	8	9	1	8	9	16.1621192465339	19.0043934374881	3.53467679349706	choice	128.861241306062	122.812142821727
132.060424669879	2.0161973623326	2	8	9	1	8	9	16.1621192465339	19.0043934374881	3.53467679349706	feedback	128.861241306062	122.812142821727
